"Account Number","Meter Number","Day","Hour of Day","Hourly Total","Daily Total","Unit of Measurement"
"0000 000 0000 0","0","02/27/2023","12:00 AM","0.6180","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","1:00 AM","0.6550","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","2:00 AM","0.6660","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","3:00 AM","0.6640","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","4:00 AM","0.6630","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","5:00 AM","1.0500","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","6:00 AM","0.6940","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","7:00 AM","1.8750","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","8:00 AM","1.1960","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","9:00 AM","1.2920","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","10:00 AM","2.1050","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","11:00 AM","0.7830","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","12:00 PM","1.5930","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","1:00 PM","0.9410","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","2:00 PM","0.8710","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","3:00 PM","0.9150","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","4:00 PM","1.0010","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","5:00 PM","3.2420","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","6:00 PM","2.7010","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","7:00 PM","4.3040","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","8:00 PM","3.2670","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","9:00 PM","1.0170","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","10:00 PM","1.0250","34.0550","kWh"
"0000 000 0000 0","0","02/27/2023","11:00 PM","0.9170","34.0550","kWh"
"0000 000 0000 0","0","02/28/2023","12:00 AM","0.6500","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","1:00 AM","0.7190","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","2:00 AM","0.7620","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","3:00 AM","0.6550","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","4:00 AM","0.8230","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","5:00 AM","0.7280","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","6:00 AM","0.7080","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","7:00 AM","1.5320","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","8:00 AM","0.9910","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","9:00 AM","1.2060","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","10:00 AM","1.8540","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","11:00 AM","0.6810","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","12:00 PM","1.0730","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","1:00 PM","1.6100","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","2:00 PM","0.9010","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","3:00 PM","0.8630","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","4:00 PM","1.7210","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","5:00 PM","3.3750","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","6:00 PM","2.3710","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","7:00 PM","1.8700","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","8:00 PM","1.9750","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","9:00 PM","0.8780","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","10:00 PM","0.7010","29.3220","kWh"
"0000 000 0000 0","0","02/28/2023","11:00 PM","0.6750","29.3220","kWh"
"0000 000 0000 0","0","03/01/2023","12:00 AM","1.0720","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","1:00 AM","0.6460","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","2:00 AM","0.6440","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","3:00 AM","0.6550","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","4:00 AM","0.6520","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","5:00 AM","0.6380","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","6:00 AM","0.6560","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","7:00 AM","2.3290","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","8:00 AM","1.1900","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","9:00 AM","1.1290","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","10:00 AM","1.1660","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","11:00 AM","1.0230","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","12:00 PM","0.8690","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","1:00 PM","0.9990","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","2:00 PM","1.0090","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","3:00 PM","1.6200","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","4:00 PM","3.5280","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","5:00 PM","1.3820","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","6:00 PM","1.4630","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","7:00 PM","1.9370","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","8:00 PM","0.8350","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","9:00 PM","0.8320","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","10:00 PM","1.2900","28.2850","kWh"
"0000 000 0000 0","0","03/01/2023","11:00 PM","0.7210","28.2850","kWh"
"0000 000 0000 0","0","03/02/2023","12:00 AM","0.7560","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","1:00 AM","0.7420","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","2:00 AM","0.6140","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","3:00 AM","0.7130","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","4:00 AM","0.7240","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","5:00 AM","0.7540","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","6:00 AM","0.7810","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","7:00 AM","1.7540","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","8:00 AM","0.8700","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","9:00 AM","1.7910","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","10:00 AM","1.6900","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","11:00 AM","0.6660","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","12:00 PM","0.7690","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","1:00 PM","1.4040","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","2:00 PM","0.9830","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","3:00 PM","0.9980","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","4:00 PM","1.0980","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","5:00 PM","1.2180","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","6:00 PM","2.1310","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","7:00 PM","2.1100","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","8:00 PM","1.4750","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","9:00 PM","1.2640","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","10:00 PM","0.8560","26.9930","kWh"
"0000 000 0000 0","0","03/02/2023","11:00 PM","0.8320","26.9930","kWh"
"0000 000 0000 0","0","03/03/2023","12:00 AM","0.9070","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","1:00 AM","0.6650","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","2:00 AM","0.6730","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","3:00 AM","0.7210","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","4:00 AM","0.7060","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","5:00 AM","0.6630","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","6:00 AM","0.6730","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","7:00 AM","1.4940","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","8:00 AM","1.4930","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","9:00 AM","1.6160","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","10:00 AM","1.9020","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","11:00 AM","0.7720","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","12:00 PM","0.7510","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","1:00 PM","0.8410","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","2:00 PM","1.1530","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","3:00 PM","2.4000","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","4:00 PM","1.6890","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","5:00 PM","3.2720","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","6:00 PM","3.4290","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","7:00 PM","3.4920","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","8:00 PM","1.4020","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","9:00 PM","0.9450","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","10:00 PM","2.0440","34.3350","kWh"
"0000 000 0000 0","0","03/03/2023","11:00 PM","0.6320","34.3350","kWh"
"0000 000 0000 0","0","03/04/2023","12:00 AM","0.6500","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","1:00 AM","0.6550","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","2:00 AM","0.6510","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","3:00 AM","1.2010","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","4:00 AM","0.6420","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","5:00 AM","0.6650","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","6:00 AM","0.6420","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","7:00 AM","1.3320","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","8:00 AM","1.5570","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","9:00 AM","1.0500","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","10:00 AM","1.1170","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","11:00 AM","1.5320","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","12:00 PM","1.0770","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","1:00 PM","0.8670","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","2:00 PM","0.9760","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","3:00 PM","1.0840","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","4:00 PM","1.0930","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","5:00 PM","1.1040","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","6:00 PM","1.8920","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","7:00 PM","2.2120","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","8:00 PM","2.0880","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","9:00 PM","1.1690","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","10:00 PM","0.7070","26.6220","kWh"
"0000 000 0000 0","0","03/04/2023","11:00 PM","0.6590","26.6220","kWh"
"0000 000 0000 0","0","03/05/2023","12:00 AM","0.6350","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","1:00 AM","0.6420","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","2:00 AM","0.6190","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","3:00 AM","0.6260","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","4:00 AM","0.6520","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","5:00 AM","1.0100","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","6:00 AM","0.6530","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","7:00 AM","4.1600","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","8:00 AM","3.0690","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","9:00 AM","0.9880","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","10:00 AM","1.6590","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","11:00 AM","0.8590","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","12:00 PM","1.4510","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","1:00 PM","0.8670","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","2:00 PM","0.9410","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","3:00 PM","0.9650","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","4:00 PM","1.4330","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","5:00 PM","0.9730","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","6:00 PM","1.8220","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","7:00 PM","1.0190","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","8:00 PM","1.7610","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","9:00 PM","1.9340","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","10:00 PM","0.7990","30.2810","kWh"
"0000 000 0000 0","0","03/05/2023","11:00 PM","0.7440","30.2810","kWh"
"0000 000 0000 0","0","03/06/2023","12:00 AM","0.7380","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","1:00 AM","0.6430","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","2:00 AM","0.7750","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","3:00 AM","0.6390","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","4:00 AM","0.7060","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","5:00 AM","0.7160","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","6:00 AM","0.6660","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","7:00 AM","1.7710","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","8:00 AM","0.8020","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","9:00 AM","1.8530","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","10:00 AM","1.3120","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","11:00 AM","0.7780","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","12:00 PM","0.7960","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","1:00 PM","1.2210","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","2:00 PM","0.8930","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","3:00 PM","0.8560","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","4:00 PM","1.2540","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","5:00 PM","4.0640","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","6:00 PM","2.5320","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","7:00 PM","1.9070","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","8:00 PM","1.4020","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","9:00 PM","0.6420","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","10:00 PM","0.6610","28.3200","kWh"
"0000 000 0000 0","0","03/06/2023","11:00 PM","0.6930","28.3200","kWh"
"0000 000 0000 0","0","03/07/2023","12:00 AM","0.9920","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","1:00 AM","0.6990","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","2:00 AM","0.6670","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","3:00 AM","0.6570","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","4:00 AM","0.6340","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","5:00 AM","0.6660","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","6:00 AM","0.6590","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","7:00 AM","2.2550","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","8:00 AM","0.7010","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","9:00 AM","0.7380","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","10:00 AM","0.9980","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","11:00 AM","0.6590","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","12:00 PM","0.6980","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","1:00 PM","0.7140","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","2:00 PM","0.6700","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","3:00 PM","0.7400","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","4:00 PM","0.6690","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","5:00 PM","0.8870","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","6:00 PM","2.5130","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","7:00 PM","2.1010","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","8:00 PM","1.7740","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","9:00 PM","0.6620","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","10:00 PM","0.6620","23.0610","kWh"
"0000 000 0000 0","0","03/07/2023","11:00 PM","0.6460","23.0610","kWh"
"0000 000 0000 0","0","03/08/2023","12:00 AM","0.6620","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","1:00 AM","1.0550","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","2:00 AM","0.6560","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","3:00 AM","0.6710","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","4:00 AM","0.6530","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","5:00 AM","0.6610","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","6:00 AM","0.6650","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","7:00 AM","1.4800","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","8:00 AM","0.6360","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","9:00 AM","1.2700","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","10:00 AM","3.2700","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","11:00 AM","1.6530","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","12:00 PM","0.8030","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","1:00 PM","0.7080","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","2:00 PM","0.6770","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","3:00 PM","0.6630","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","4:00 PM","0.6780","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","5:00 PM","0.6790","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","6:00 PM","3.2460","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","7:00 PM","1.9890","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","8:00 PM","0.8040","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","9:00 PM","1.0430","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","10:00 PM","0.6960","26.0950","kWh"
"0000 000 0000 0","0","03/08/2023","11:00 PM","0.7770","26.0950","kWh"
"0000 000 0000 0","0","03/09/2023","12:00 AM","0.7790","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","1:00 AM","0.7790","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","2:00 AM","0.7240","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","3:00 AM","0.7050","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","4:00 AM","0.7330","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","5:00 AM","0.7460","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","6:00 AM","0.9620","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","7:00 AM","1.2860","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","8:00 AM","2.2280","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","9:00 AM","4.4990","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","10:00 AM","4.3780","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","11:00 AM","2.0150","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","12:00 PM","1.5000","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","1:00 PM","1.2450","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","2:00 PM","0.7550","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","3:00 PM","3.9300","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","4:00 PM","0.9100","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","5:00 PM","1.0120","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","6:00 PM","4.1540","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","7:00 PM","2.0700","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","8:00 PM","1.7780","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","9:00 PM","0.9880","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","10:00 PM","0.7040","40.0660","kWh"
"0000 000 0000 0","0","03/09/2023","11:00 PM","1.1860","40.0660","kWh"
"0000 000 0000 0","0","03/10/2023","12:00 AM","0.7190","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","1:00 AM","0.7580","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","2:00 AM","0.7590","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","3:00 AM","0.6940","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","4:00 AM","0.7120","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","5:00 AM","0.7140","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","6:00 AM","1.0870","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","7:00 AM","1.9680","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","8:00 AM","0.7980","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","9:00 AM","1.4290","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","10:00 AM","2.1200","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","11:00 AM","1.4600","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","12:00 PM","1.4180","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","1:00 PM","0.7360","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","2:00 PM","0.6920","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","3:00 PM","0.8940","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","4:00 PM","1.8990","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","5:00 PM","1.7300","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","6:00 PM","0.6660","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","7:00 PM","1.1620","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","8:00 PM","1.0170","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","9:00 PM","0.8300","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","10:00 PM","0.6550","26.0500","kWh"
"0000 000 0000 0","0","03/10/2023","11:00 PM","1.1330","26.0500","kWh"
"0000 000 0000 0","0","03/11/2023","12:00 AM","0.6430","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","1:00 AM","0.6620","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","2:00 AM","0.6320","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","3:00 AM","0.6550","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","4:00 AM","0.6360","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","5:00 AM","0.6960","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","6:00 AM","0.6790","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","7:00 AM","1.1100","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","8:00 AM","1.5340","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","9:00 AM","1.3980","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","10:00 AM","1.0350","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","11:00 AM","1.6100","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","12:00 PM","1.4280","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","1:00 PM","0.8420","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","2:00 PM","1.2140","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","3:00 PM","1.8040","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","4:00 PM","1.6780","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","5:00 PM","0.9320","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","6:00 PM","1.8030","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","7:00 PM","0.8010","27.3590","kWh"
"0000 000 0000 0","0","03/11/2023","8:00 PM","2.0340","27.3590","kWh"
